NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOMF_TYPE_2_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING	5		Rejected!	
GOMF_NOTCH_BINDING	25		Rejected!	
GOMF_PATCHED_BINDING	8		Rejected!	
GOMF_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	8		Rejected!	
GOMF_DEATH_RECEPTOR_BINDING	21		Rejected!	
GOMF_CYTOKINE_ACTIVITY	234	18		
GOMF_CYTOKINE_RECEPTOR_BINDING	269	32		
GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING	9		Rejected!	
GOMF_GROWTH_HORMONE_RECEPTOR_BINDING	9		Rejected!	
GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING	17		Rejected!	
GOMF_INTERLEUKIN_2_RECEPTOR_BINDING	5		Rejected!	
GOMF_INTERLEUKIN_6_RECEPTOR_BINDING	7		Rejected!	
GOMF_INTERLEUKIN_12_RECEPTOR_BINDING	6		Rejected!	
GOMF_INTERLEUKIN_1_RECEPTOR_BINDING	17		Rejected!	
GOMF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING	33		Rejected!	
GOMF_INSULIN_RECEPTOR_BINDING	22		Rejected!	
GOMF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING	16		Rejected!	
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	24		Rejected!	
GOMF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING	15		Rejected!	
GOMF_NERVE_GROWTH_FACTOR_RECEPTOR_BINDING	5		Rejected!	
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	31		Rejected!	
GOMF_NEUROTROPHIN_RECEPTOR_BINDING	12		Rejected!	
GOMF_NEUROTROPHIN_TRK_RECEPTOR_BINDING	6		Rejected!	
GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING	14		Rejected!	
GOMF_INTEGRIN_BINDING	142	18		
GOMF_HORMONE_ACTIVITY	122		Rejected!	
GOMF_NEUROPEPTIDE_HORMONE_ACTIVITY	30		Rejected!	
GOMF_STRUCTURAL_MOLECULE_ACTIVITY	686	71		
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	103	18		
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	170		Rejected!	
GOMF_STRUCTURAL_CONSTITUENT_OF_EYE_LENS	23		Rejected!	
GOMF_TRANSPORTER_ACTIVITY	1168	78		
GOMF_INTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	29		Rejected!	
GOMF_INTRACELLULAR_CAMP_ACTIVATED_CATION_CHANNEL_ACTIVITY	9		Rejected!	
GOMF_INTRACELLULAR_CGMP_ACTIVATED_CATION_CHANNEL_ACTIVITY	7		Rejected!	
GOMF_VOLUME_SENSITIVE_ANION_CHANNEL_ACTIVITY	9		Rejected!	
GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY	25		Rejected!	
GOMF_INTRACELLULAR_CALCIUM_ACTIVATED_CHLORIDE_CHANNEL_ACTIVITY	16		Rejected!	
GOMF_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	73		Rejected!	
GOMF_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	29		Rejected!	
GOMF_INHIBITORY_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	15		Rejected!	
GOMF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	22		Rejected!	
GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY	21		Rejected!	
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	197		Rejected!	
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	44		Rejected!	
GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY	45		Rejected!	
GOMF_VOLTAGE_GATED_CHLORIDE_CHANNEL_ACTIVITY	11		Rejected!	
GOMF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY	23		Rejected!	
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	87		Rejected!	
GOMF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	33		Rejected!	
GOMF_ANION_CHANNEL_ACTIVITY	86		Rejected!	
GOMF_CATION_CHANNEL_ACTIVITY	333	18		
GOMF_POTASSIUM_CHANNEL_ACTIVITY	120		Rejected!	
GOMF_SODIUM_CHANNEL_ACTIVITY	43		Rejected!	
GOMF_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY	15		Rejected!	
GOMF_L_HISTIDINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	30		Rejected!	
GOMF_INORGANIC_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_LIPID_TRANSPORTER_ACTIVITY	162	16		
GOMF_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY	17		Rejected!	
GOMF_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	19		Rejected!	
GOMF_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	9		Rejected!	
GOMF_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	12		Rejected!	
GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	158		Rejected!	
GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY	29		Rejected!	
GOMF_OXYGEN_CARRIER_ACTIVITY	14		Rejected!	
GOMF_PURINE_RIBONUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16		Rejected!	
GOMF_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	11		Rejected!	
GOMF_CARBOHYDRATE_PROTON_SYMPORTER_ACTIVITY	7		Rejected!	
GOMF_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	14		Rejected!	
GOMF_COPPER_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10		Rejected!	
GOMF_MANGANESE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	9		Rejected!	
GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	21		Rejected!	
GOMF_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	9		Rejected!	
GOMF_P_TYPE_SODIUM_POTASSIUM_EXCHANGING_ATPASE_ACTIVITY	6		Rejected!	
GOMF_CARBOHYDRATE_CATION_SYMPORTER_ACTIVITY	16		Rejected!	
GOMF_GLUCOSE_SODIUM_SYMPORTER_ACTIVITY	7		Rejected!	
GOMF_AMINO_ACID_CATION_SYMPORTER_ACTIVITY	19		Rejected!	
GOMF_SODIUM_PHOSPHATE_SYMPORTER_ACTIVITY	11		Rejected!	
GOMF_INORGANIC_ANION_EXCHANGER_ACTIVITY	13		Rejected!	
GOMF_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_SNAP_RECEPTOR_ACTIVITY	36		Rejected!	
GOMF_STEROID_BINDING	100	18		
GOMF_VITAMIN_D_BINDING	7		Rejected!	
GOMF_11_CIS_RETINAL_BINDING	6		Rejected!	
GOMF_FATTY_ACID_BINDING	37		Rejected!	
GOMF_IRON_ION_BINDING	150		Rejected!	
GOMF_COPPER_ION_BINDING	60		Rejected!	
GOMF_CALCIUM_ION_BINDING	705	64		
GOMF_CALMODULIN_BINDING	198	33		
GOMF_COLLAGEN_BINDING	68		Rejected!	
GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING	29		Rejected!	
GOMF_LAMIN_BINDING	13		Rejected!	
GOMF_PROFILIN_BINDING	10		Rejected!	
GOMF_TROPOMYOSIN_BINDING	16		Rejected!	
GOMF_MACROLIDE_BINDING	12		Rejected!	
GOMF_FK506_BINDING	10		Rejected!	
GOMF_GLUCOSE_BINDING	10		Rejected!	
GOMF_MANNOSE_BINDING	19		Rejected!	
GOMF_GLYCOSAMINOGLYCAN_BINDING	228		Rejected!	
GOMF_HYALURONIC_ACID_BINDING	22		Rejected!	
GOMF_FOLIC_ACID_BINDING	12		Rejected!	
GOMF_PHOSPHOLIPID_BINDING	451	67		
GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING	54		Rejected!	
GOMF_1_PHOSPHATIDYLINOSITOL_BINDING	14		Rejected!	
GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING	81		Rejected!	
GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING	39		Rejected!	
GOMF_PHOSPHOLIPID_TRANSPORTER_ACTIVITY	53		Rejected!	
GOMF_ODORANT_BINDING	119		Rejected!	
GOMF_CHEMOKINE_ACTIVITY	48		Rejected!	
GOMF_BETA_CATENIN_BINDING	85		Rejected!	
GOMF_MICROTUBULE_BINDING	269	42		
GOMF_PROTEIN_C_TERMINUS_BINDING	185	29		
GOMF_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	69		Rejected!	
GOMF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_BINDING	12		Rejected!	
GOMF_AXON_GUIDANCE_RECEPTOR_ACTIVITY	8		Rejected!	
GOMF_ENZYME_ACTIVATOR_ACTIVITY	537	84		
GOMF_CALCIUM_SENSITIVE_GUANYLATE_CYCLASE_ACTIVATOR_ACTIVITY	5		Rejected!	
GOMF_CHITIN_BINDING	8		Rejected!	
GOMF_GLUTAMATE_RECEPTOR_ACTIVITY	27		Rejected!	
GOMF_TRANSLATION_TERMINATION_FACTOR_ACTIVITY	7		Rejected!	
GOMF_N_ACETYLTRANSFERASE_ACTIVITY	72		Rejected!	
GOMF_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY	89		Rejected!	
GOMF_GROWTH_FACTOR_ACTIVITY	162		Rejected!	
GOMF_CYTOSKELETAL_PROTEIN_BINDING	973	145		
GOMF_CYTOSKELETAL_ANCHOR_ACTIVITY	22		Rejected!	
GOMF_DNA_DEPENDENT_ATPASE_ACTIVITY	51		Rejected!	
GOMF_5S_RRNA_BINDING	11		Rejected!	
GOMF_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY	21		Rejected!	
GOMF_UBIQUINOL_CYTOCHROME_C_REDUCTASE_ACTIVITY	9		Rejected!	
GOMF_ACETYLESTERASE_ACTIVITY	5		Rejected!	
GOMF_PRIMARY_AMINE_OXIDASE_ACTIVITY	6		Rejected!	
GOMF_TRANSCRIPTION_FACTOR_BINDING	634	106		
GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	84		Rejected!	
GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	45		Rejected!	
GOMF_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING	27		Rejected!	
GOMF_CAMP_RESPONSE_ELEMENT_BINDING_PROTEIN_BINDING	9		Rejected!	
GOMF_OXYSTEROL_BINDING	7		Rejected!	
GOMF_POLY_A_BINDING	22		Rejected!	
GOMF_DRUG_BINDING	61		Rejected!	
GOMF_SULFOTRANSFERASE_ACTIVITY	52		Rejected!	
GOMF_PROTEIN_PHOSPHATASE_1_BINDING	30		Rejected!	
GOMF_C_METHYLTRANSFERASE_ACTIVITY	5		Rejected!	
GOMF_N_METHYLTRANSFERASE_ACTIVITY	98		Rejected!	
GOMF_O_METHYLTRANSFERASE_ACTIVITY	23		Rejected!	
GOMF_S_METHYLTRANSFERASE_ACTIVITY	7		Rejected!	
GOMF_RNA_METHYLTRANSFERASE_ACTIVITY	68		Rejected!	
GOMF_MRNA_METHYLTRANSFERASE_ACTIVITY	12		Rejected!	
GOMF_TRNA_METHYLTRANSFERASE_ACTIVITY	34		Rejected!	
GOMF_ADENYLATE_CYCLASE_BINDING	12		Rejected!	
GOMF_RNA_DEPENDENT_ATPASE_ACTIVITY	5		Rejected!	
GOMF_POLY_PYRIMIDINE_TRACT_BINDING	28		Rejected!	
GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY	45		Rejected!	
GOMF_EUKARYOTIC_INITIATION_FACTOR_4E_BINDING	10		Rejected!	
GOMF_METALLOENDOPEPTIDASE_INHIBITOR_ACTIVITY	16		Rejected!	
GOMF_UDP_GLYCOSYLTRANSFERASE_ACTIVITY	146		Rejected!	
GOMF_PHOSPHATIDATE_PHOSPHATASE_ACTIVITY	13		Rejected!	
GOMF_FERROUS_IRON_BINDING	26		Rejected!	
GOMF_FERRIC_IRON_BINDING	10		Rejected!	
GOMF_HEPARIN_BINDING	164		Rejected!	
GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	51		Rejected!	
GOMF_PEPTIDASE_ACTIVITY	626	51		
GOMF_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY	174	22		
GOMF_METALLOEXOPEPTIDASE_ACTIVITY	64		Rejected!	
GOMF_METALLOPEPTIDASE_ACTIVITY	184		Rejected!	
GOMF_EXOPEPTIDASE_ACTIVITY	95		Rejected!	
GOMF_DIPEPTIDYL_PEPTIDASE_ACTIVITY	10		Rejected!	
GOMF_OMEGA_PEPTIDASE_ACTIVITY	127	18		
GOMF_TRNA_SPECIFIC_ADENOSINE_DEAMINASE_ACTIVITY	8		Rejected!	
GOMF_NUCLEOTIDASE_ACTIVITY	15		Rejected!	
GOMF_ZINC_ION_BINDING	812	106		
GOMF_SECONDARY_ACTIVE_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	13		Rejected!	
GOMF_CALCIUM_POTASSIUM_SODIUM_ANTIPORTER_ACTIVITY	5		Rejected!	
GOMF_PROTEIN_METHYLTRANSFERASE_ACTIVITY	85		Rejected!	
GOMF_LIPID_BINDING	772	99		
GOMF_3_5_EXODEOXYRIBONUCLEASE_ACTIVITY	11		Rejected!	
GOMF_SINGLE_STRANDED_DNA_EXODEOXYRIBONUCLEASE_ACTIVITY	9		Rejected!	
GOMF_DNA_BINDING_BENDING	18		Rejected!	
GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE	42		Rejected!	
GOMF_VOLTAGE_GATED_ANION_CHANNEL_ACTIVITY	17		Rejected!	
GOMF_SINGLE_STRANDED_DNA_3_5_EXODEOXYRIBONUCLEASE_ACTIVITY	5		Rejected!	
GOMF_7S_RNA_BINDING	7		Rejected!	
GOMF_PROTEIN_PRENYLTRANSFERASE_ACTIVITY	7		Rejected!	
GOMF_PROTEIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	21		Rejected!	
GOMF_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	629	37		
GOMF_METHYL_CPG_BINDING	24		Rejected!	
GOMF_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY	10		Rejected!	
GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	10		Rejected!	
GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_KINASE_ACTIVITY	12		Rejected!	
GOMF_SIALYLTRANSFERASE_ACTIVITY	21		Rejected!	
GOMF_O_ACYLTRANSFERASE_ACTIVITY	53		Rejected!	
GOMF_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY	52		Rejected!	
GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	47		Rejected!	
GOMF_GALACTOSYLTRANSFERASE_ACTIVITY	25		Rejected!	
GOMF_THIOREDOXIN_PEROXIDASE_ACTIVITY	5		Rejected!	
GOMF_MECHANOSENSITIVE_ION_CHANNEL_ACTIVITY	17		Rejected!	
GOMF_ARACHIDONIC_ACID_MONOOXYGENASE_ACTIVITY	20		Rejected!	
GOMF_ARACHIDONIC_ACID_EPOXYGENASE_ACTIVITY	16		Rejected!	
GOMF_STEROID_HYDROXYLASE_ACTIVITY	38		Rejected!	
GOMF_RETINOIC_ACID_4_HYDROXYLASE_ACTIVITY	10		Rejected!	
GOMF_3_5_EXONUCLEASE_ACTIVITY	55		Rejected!	
GOMF_5_3_EXONUCLEASE_ACTIVITY	19		Rejected!	
GOMF_COA_TRANSFERASE_ACTIVITY	5		Rejected!	
GOMF_FUCOSYLTRANSFERASE_ACTIVITY	13		Rejected!	
GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_PHOSPHATASE_ACTIVITY	7		Rejected!	
GOMF_BETA_GLUCOSIDASE_ACTIVITY	6		Rejected!	
GOMF_PHOSPHATIDYLETHANOLAMINE_BINDING	10		Rejected!	
GOMF_SELENIUM_BINDING	7		Rejected!	
GOMF_JUN_KINASE_BINDING	9		Rejected!	
GOMF_PHOSPHOFRUCTOKINASE_ACTIVITY	7		Rejected!	
GOMF_HEPARAN_SULFATE_GLUCOSAMINE_3_SULFOTRANSFERASE_1_ACTIVITY	7		Rejected!	
GOMF_HISTONE_ARGININE_N_METHYLTRANSFERASE_ACTIVITY	7		Rejected!	
GOMF_PALMITOYL_PROTEIN_HYDROLASE_ACTIVITY	14		Rejected!	
GOMF_SULFURIC_ESTER_HYDROLASE_ACTIVITY	17		Rejected!	
GOMF_TRANSLATION_ACTIVATOR_ACTIVITY	14		Rejected!	
GOMF_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	6		Rejected!	
GOMF_BENZODIAZEPINE_RECEPTOR_ACTIVITY	11		Rejected!	
GOMF_MONOAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	9		Rejected!	
GOMF_BILE_ACID_SODIUM_SYMPORTER_ACTIVITY	6		Rejected!	
GOMF_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	458	31		
GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	177		Rejected!	
GOMF_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10		Rejected!	
GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY	17		Rejected!	
GOMF_PHOSPHATIDYLINOSITOL_TRANSFER_ACTIVITY	9		Rejected!	
GOMF_TASTE_RECEPTOR_ACTIVITY	26		Rejected!	
GOMF_N_ACETYLLACTOSAMINIDE_BETA_1_3_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY	11		Rejected!	
GOMF_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	10		Rejected!	
GOMF_ABC_TYPE_XENOBIOTIC_TRANSPORTER_ACTIVITY	11		Rejected!	
GOMF_MICROTUBULE_SEVERING_ATPASE_ACTIVITY	8		Rejected!	
GOMF_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY_MINUS_END_DIRECTED	18		Rejected!	
GOMF_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY_PLUS_END_DIRECTED	17		Rejected!	
GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_REGULATOR_ACTIVITY	5		Rejected!	
GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_REGULATOR_ACTIVITY	10		Rejected!	
GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY	10		Rejected!	
GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY	158	19		
GOMF_CROSSOVER_JUNCTION_ENDODEOXYRIBONUCLEASE_ACTIVITY	6		Rejected!	
GOMF_PHOSPHOLIPASE_A1_ACTIVITY	12		Rejected!	
GOMF_DNA_METHYLTRANSFERASE_ACTIVITY	6		Rejected!	
GOMF_ELECTRON_TRANSFER_ACTIVITY	138		Rejected!	
GOMF_BIOTIN_BINDING	5		Rejected!	
GOMF_FOUR_WAY_JUNCTION_HELICASE_ACTIVITY	6		Rejected!	
GOMF_PHOTORECEPTOR_ACTIVITY	17		Rejected!	
GOMF_CYCLASE_ACTIVITY	22		Rejected!	
GOMF_PSEUDOURIDINE_SYNTHASE_ACTIVITY	13		Rejected!	
GOMF_FMN_BINDING	16		Rejected!	
GOMF_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_BINDING	18		Rejected!	
GOMF_DOUBLE_STRANDED_METHYLATED_DNA_BINDING	6		Rejected!	
GOMF_H3_HISTONE_ACETYLTRANSFERASE_ACTIVITY	8		Rejected!	
GOMF_H4_HISTONE_ACETYLTRANSFERASE_ACTIVITY	10		Rejected!	
GOMF_CYCLASE_REGULATOR_ACTIVITY	9		Rejected!	
GOMF_ADENYLATE_CYCLASE_ACTIVATOR_ACTIVITY	5		Rejected!	
GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY	24		Rejected!	
GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING	8		Rejected!	
GOMF_HEME_COPPER_TERMINAL_OXIDASE_ACTIVITY	28		Rejected!	
GOMF_GLUCURONOSYLTRANSFERASE_ACTIVITY	34		Rejected!	
GOMF_CORECEPTOR_ACTIVITY	48		Rejected!	
GOMF_PROTEIN_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	21		Rejected!	
GOMF_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	40		Rejected!	
GOMF_PEPTIDE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	13		Rejected!	
GOMF_GLUTATHIONE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	5		Rejected!	
GOMF_THROMBIN_ACTIVATED_RECEPTOR_ACTIVITY	5		Rejected!	
GOMF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	941	58		
GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	124		Rejected!	
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	152		Rejected!	
GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	146		Rejected!	
GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	134		Rejected!	
GOMF_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16		Rejected!	
GOMF_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	22		Rejected!	
GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	145		Rejected!	
GOMF_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	21		Rejected!	
GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	101		Rejected!	
GOMF_PHOSPHATE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	7		Rejected!	
GOMF_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	17		Rejected!	
GOMF_BILE_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	20		Rejected!	
GOMF_LACTATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6		Rejected!	
GOMF_SIALIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_SUCCINATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	7		Rejected!	
GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	37		Rejected!	
GOMF_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	21		Rejected!	
GOMF_PYRIMIDINE_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10		Rejected!	
GOMF_POLYOL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	11		Rejected!	
GOMF_GLYCEROL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	7		Rejected!	
GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	81		Rejected!	
GOMF_ACIDIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16		Rejected!	
GOMF_AROMATIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10		Rejected!	
GOMF_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	17		Rejected!	
GOMF_NEUTRAL_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	34		Rejected!	
GOMF_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	59		Rejected!	
GOMF_L_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	9		Rejected!	
GOMF_ARGININE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	9		Rejected!	
GOMF_L_ASPARTATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	9		Rejected!	
GOMF_GAMMA_AMINOBUTYRIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	7		Rejected!	
GOMF_L_GLUTAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	8		Rejected!	
GOMF_GLYCINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	9		Rejected!	
GOMF_L_LYSINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6		Rejected!	
GOMF_L_LEUCINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_L_PROLINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	7		Rejected!	
GOMF_L_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	7		Rejected!	
GOMF_UREA_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6		Rejected!	
GOMF_NUCLEOBASE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	7		Rejected!	
GOMF_URIDINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_PYRIMIDINE_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	7		Rejected!	
GOMF_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	25		Rejected!	
GOMF_PURINE_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	19		Rejected!	
GOMF_ADP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	8		Rejected!	
GOMF_CHOLINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_HEME_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	9		Rejected!	
GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	21		Rejected!	
GOMF_AMINOPHOSPHOLIPID_FLIPPASE_ACTIVITY	7		Rejected!	
GOMF_STEROL_TRANSPORTER_ACTIVITY	34		Rejected!	
GOMF_PROTON_CHANNEL_ACTIVITY	24		Rejected!	
GOMF_GLYCEROL_CHANNEL_ACTIVITY	5		Rejected!	
GOMF_CALCIUM_ACTIVATED_POTASSIUM_CHANNEL_ACTIVITY	12		Rejected!	
GOMF_OUTWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	12		Rejected!	
GOMF_ATP_ACTIVATED_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	6		Rejected!	
GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY	139		Rejected!	
